fips,state,county,year,obesity_pct,inactivity_pct
NA,NA,NA,2023,35.4,23.3
NA,NA,NA,2023,34.5,23.2
NA,NA,NA,2023,35.9,26.8
NA,NA,NA,2023,38.80000000000001,26.9
NA,NA,NA,2023,35,23.8
NA,NA,NA,2023,37,26.3
NA,NA,NA,2023,33.80000000000001,21.9
NA,NA,NA,2023,37,22.2
NA,NA,NA,2023,37.1,25.8
NA,NA,NA,2023,35,23.9
NA,NA,NA,2023,40.6,25.9
NA,NA,NA,2023,35.4,20.7
NA,NA,NA,2023,37.9,27.1
NA,NA,NA,2023,30.9,22.1
NA,NA,NA,2023,35.80000000000001,24.7
NA,NA,NA,2023,38.5,27.3
NA,NA,NA,2023,36.6,24.8
NA,NA,NA,2023,36.4,25.6
NA,NA,NA,2023,36.4,24.4
NA,NA,NA,2023,35.7,24.6
NA,NA,NA,2023,34.80000000000001,20.8
NA,NA,NA,2023,36.1,22.3
NA,NA,NA,2023,37,25.7
NA,NA,NA,2023,37.9,25.5
NA,NA,NA,2023,39.5,23
NA,NA,NA,2023,36,26.4
NA,NA,NA,2023,35,24
NA,NA,NA,2023,37.4,25.9
NA,NA,NA,2023,38.30000000000001,26.7
NA,NA,NA,2023,35.7,21.8
NA,NA,NA,2023,36.6,24.8
NA,NA,NA,2023,34.6,18.9
NA,NA,NA,2023,38,25.7
NA,NA,NA,2023,35.6,27.3
NA,NA,NA,2023,36.4,24.6
NA,NA,NA,2023,37.2,24.2
NA,NA,NA,2023,35.80000000000001,24.4
NA,NA,NA,2023,40.1,28.9
NA,NA,NA,2023,33.30000000000001,20.4
NA,NA,NA,2023,39.30000000000001,26.7
NA,NA,NA,2023,38.7,28
NA,NA,NA,2023,42.9,30.8
NA,NA,NA,2023,34.7,23.3
NA,NA,NA,2023,38.2,28.4
NA,NA,NA,2023,34.9,23.6
NA,NA,NA,2023,35.9,26.9
NA,NA,NA,2023,39.2,24.7
NA,NA,NA,2023,36.9,27.2
NA,NA,NA,2023,35.1,23
NA,NA,NA,2023,36.2,25.3
NA,NA,NA,2023,35.1,24
NA,NA,NA,2023,35.7,24.3
NA,NA,NA,2023,35.9,25.4
NA,NA,NA,2023,36.6,25.2
NA,NA,NA,2023,33.30000000000001,22.8
NA,NA,NA,2023,36.80000000000001,25.9
NA,NA,NA,2023,38.2,28.1
NA,NA,NA,2023,37.9,25.1
NA,NA,NA,2023,36,25.1
NA,NA,NA,2023,34.1,22.2
NA,NA,NA,2023,35.5,25.7
NA,NA,NA,2023,36.4,26.8
NA,NA,NA,2023,37.5,23.8
NA,NA,NA,2023,35.80000000000001,24.5
NA,NA,NA,2023,33.9,23.7
NA,NA,NA,2023,41.7,27.3
NA,NA,NA,2023,34.1,20.5
NA,NA,NA,2023,37.2,25.6
NA,NA,NA,2023,41.7,28.8
NA,NA,NA,2023,36.2,25.4
NA,NA,NA,2023,33.7,25.6
NA,NA,NA,2023,39.5,28.9
NA,NA,NA,2023,42.7,29
NA,NA,NA,2023,34.80000000000001,19.6
NA,NA,NA,2023,36.5,22.8
NA,NA,NA,2023,39.1,25.6
NA,NA,NA,2023,40.30000000000001,29.9
NA,NA,NA,2023,38.6,27.2
NA,NA,NA,2023,39.1,26.8
NA,NA,NA,2023,43.2,30.1
NA,NA,NA,2023,41.1,30.2
NA,NA,NA,2023,41.2,29
NA,NA,NA,2023,35.9,23.7
NA,NA,NA,2023,38.4,25.5
NA,NA,NA,2023,37.80000000000001,24.6
NA,NA,NA,2023,40.1,29.2
NA,NA,NA,2023,38.30000000000001,24
NA,NA,NA,2023,37.30000000000001,27.7
NA,NA,NA,2023,39.1,29.9
NA,NA,NA,2023,35.9,22.9
NA,NA,NA,2023,37.80000000000001,26.5
NA,NA,NA,2023,35.1,24.6
NA,NA,NA,2023,40.6,27.3
NA,NA,NA,2023,38.2,25.7
NA,NA,NA,2023,39.2,28.6
NA,NA,NA,2023,38.4,27.3
NA,NA,NA,2023,28.7,16.5
NA,NA,NA,2023,35.80000000000001,22.4
NA,NA,NA,2023,38.80000000000001,25.7
NA,NA,NA,2023,34.30000000000001,21.1
NA,NA,NA,2023,42,26.4
NA,NA,NA,2023,41.2,26.8
NA,NA,NA,2023,39.1,25.8
NA,NA,NA,2023,37.6,27.7
NA,NA,NA,2023,34.4,25.8
NA,NA,NA,2023,38.9,29.2
NA,NA,NA,2023,35.30000000000001,25.6
NA,NA,NA,2023,41.7,27.7
NA,NA,NA,2023,32.6,22.1
NA,NA,NA,2023,43.9,27.2
NA,NA,NA,2023,36.9,25.6
NA,NA,NA,2023,36.6,28.3
NA,NA,NA,2023,40.1,29.4
NA,NA,NA,2023,39.30000000000001,27.6
NA,NA,NA,2023,38.30000000000001,26.7
NA,NA,NA,2023,41.4,30
NA,NA,NA,2023,38,29
NA,NA,NA,2023,40.2,27.2
NA,NA,NA,2023,38.7,26.5
NA,NA,NA,2023,39.2,29.3
NA,NA,NA,2023,33,22.7
NA,NA,NA,2023,40.7,25.7
NA,NA,NA,2023,40.80000000000001,26.1
NA,NA,NA,2023,39.80000000000001,27.9
NA,NA,NA,2023,36.6,26.7
NA,NA,NA,2023,36,24.9
NA,NA,NA,2023,37.2,28.7
NA,NA,NA,2023,39.1,28.4
NA,NA,NA,2023,40.5,29.2
NA,NA,NA,2023,37.4,25.9
NA,NA,NA,2023,37.30000000000001,25.4
NA,NA,NA,2023,35.4,23.3
NA,NA,NA,2023,36.80000000000001,23.8
NA,NA,NA,2023,40.30000000000001,27.3
NA,NA,NA,2023,38.6,27.6
NA,NA,NA,2023,40.1,26.5
NA,NA,NA,2023,39.7,25.1
NA,NA,NA,2023,40.9,28.1
NA,NA,NA,2023,37.6,24.7
NA,NA,NA,2023,38,30.9
NA,NA,NA,2023,38.7,25.8
NA,NA,NA,2023,37.6,26.2
NA,NA,NA,2023,40.6,29.5
NA,NA,NA,2023,38.9,24.9
NA,NA,NA,2023,42,29.1
NA,NA,NA,2023,41.3,31.4
NA,NA,NA,2023,37.30000000000001,24.8
NA,NA,NA,2023,37.6,24.7
NA,NA,NA,2023,36.30000000000001,25.5
NA,NA,NA,2023,36.6,26.1
NA,NA,NA,2023,41.5,27
NA,NA,NA,2023,36.6,27.2
NA,NA,NA,2023,40.30000000000001,27
NA,NA,NA,2023,36.4,24.8
NA,NA,NA,2023,40.4,21.6
NA,NA,NA,2023,38.9,28.9
NA,NA,NA,2023,38.2,29.2
NA,NA,NA,2023,36.5,24.5
NA,NA,NA,2023,39.30000000000001,27.2
NA,NA,NA,2023,36.6,24.1
NA,NA,NA,2023,37.2,22.7
NA,NA,NA,2023,35.80000000000001,23.4
NA,NA,NA,2023,37.1,23.4
NA,NA,NA,2023,38.30000000000001,26
NA,NA,NA,2023,40.9,27.8
NA,NA,NA,2023,36.2,23.8
NA,NA,NA,2023,37.80000000000001,22.1
NA,NA,NA,2023,39.9,23.7
NA,NA,NA,2023,38,22.1
NA,NA,NA,2023,38.1,20.6
NA,NA,NA,2023,39.30000000000001,23.2
NA,NA,NA,2023,33,28.7
NA,NA,NA,2023,35.6,22.7
NA,NA,NA,2023,39.7,23.7
NA,NA,NA,2023,35,21.5
NA,NA,NA,2023,33.7,25
NA,NA,NA,2023,40,21.4
NA,NA,NA,2023,35.6,23.4
NA,NA,NA,2023,39.1,23.1
NA,NA,NA,2023,36.30000000000001,22.4
NA,NA,NA,2023,37.9,27.6
NA,NA,NA,2023,39.7,22.8
NA,NA,NA,2023,41.8,26.1
NA,NA,NA,2023,40.6,25
NA,NA,NA,2023,42.8,31
NA,NA,NA,2023,36.1,19.3
NA,NA,NA,2023,37.7,25.7
NA,NA,NA,2023,40.4,25.2
NA,NA,NA,2023,38.80000000000001,22.4
NA,NA,NA,2023,35.80000000000001,25
NA,NA,NA,2023,35.9,20.6
NA,NA,NA,2023,36.1,20
NA,NA,NA,2023,38.80000000000001,23.8
NA,NA,NA,2023,38.6,23.9
NA,NA,NA,2023,38.80000000000001,23.4
NA,NA,NA,2023,41.4,27
NA,NA,NA,2023,38.2,23.1
NA,NA,NA,2023,35.6,24.2
NA,NA,NA,2023,35.9,20
NA,NA,NA,2023,38.80000000000001,24
NA,NA,NA,2023,37,22.8
NA,NA,NA,2023,36.2,24
NA,NA,NA,2023,38.9,23.8
NA,NA,NA,2023,39.7,24.1
NA,NA,NA,2023,37.4,23.9
NA,NA,NA,2023,39.4,23.1
NA,NA,NA,2023,37.2,24.4
NA,NA,NA,2023,36.9,24.1
NA,NA,NA,2023,38.9,22.2
NA,NA,NA,2023,37.5,23.6
NA,NA,NA,2023,39.1,23.1
NA,NA,NA,2023,31.9,23.5
NA,NA,NA,2023,29.4,20.5
NA,NA,NA,2023,37.30000000000001,23.9
NA,NA,NA,2023,38,25.6
NA,NA,NA,2023,38.2,25.2
NA,NA,NA,2023,38.9,25.1
NA,NA,NA,2023,37.4,19.8
NA,NA,NA,2023,37,24.5
NA,NA,NA,2023,37.1,25
NA,NA,NA,2023,33.6,22.4
NA,NA,NA,2023,33.9,21.2
NA,NA,NA,2023,36,25
NA,NA,NA,2023,33.5,20.9
NA,NA,NA,2023,38.2,29.5
NA,NA,NA,2023,34.30000000000001,21.8
NA,NA,NA,2023,36.9,23.2
NA,NA,NA,2023,35.5,24
NA,NA,NA,2023,38.2,24.2
NA,NA,NA,2023,41.8,25.4
NA,NA,NA,2023,42.6,24.7
NA,NA,NA,2023,34.80000000000001,26.4
NA,NA,NA,2023,38.9,24.5
NA,NA,NA,2023,39.80000000000001,25.2
NA,NA,NA,2023,37.6,22
NA,NA,NA,2023,33.9,22
NA,NA,NA,2023,37.2,26
NA,NA,NA,2023,34.80000000000001,20.8
NA,NA,NA,2023,40.6,26.2
NA,NA,NA,2023,36.9,22.2
NA,NA,NA,2023,38,24.5
NA,NA,NA,2023,41.2,24.6
NA,NA,NA,2023,37,22.6
NA,NA,NA,2023,38.80000000000001,23.3
NA,NA,NA,2023,35.30000000000001,21.6
NA,NA,NA,2023,32.5,19.7
NA,NA,NA,2023,38.30000000000001,26.9
NA,NA,NA,2023,36.80000000000001,24.8
NA,NA,NA,2023,35.9,24
NA,NA,NA,2023,37.6,26.3
NA,NA,NA,2023,40.1,26.6
NA,NA,NA,2023,36.4,19.5
NA,NA,NA,2023,39.1,23.8
NA,NA,NA,2023,38.9,27.4
NA,NA,NA,2023,38.2,25.3
NA,NA,NA,2023,37.80000000000001,22.3
NA,NA,NA,2023,33.30000000000001,20.6
NA,NA,NA,2023,38.2,27.3
NA,NA,NA,2023,34.30000000000001,23.3
NA,NA,NA,2023,39.4,26.6
NA,NA,NA,2023,35.80000000000001,21.4
NA,NA,NA,2023,40,25.6
NA,NA,NA,2023,39.1,23.9
NA,NA,NA,2023,36.2,24.2
NA,NA,NA,2023,39.5,26.1
NA,NA,NA,2023,35.7,24.7
NA,NA,NA,2023,40.30000000000001,25
NA,NA,NA,2023,37.80000000000001,27
NA,NA,NA,2023,38.2,21.5
NA,NA,NA,2023,36.4,22.4
NA,NA,NA,2023,41,27.9
NA,NA,NA,2023,35.7,25.8
NA,NA,NA,2023,36.5,23.7
NA,NA,NA,2023,36.2,23.1
NA,NA,NA,2023,39.30000000000001,21
NA,NA,NA,2023,38.80000000000001,24.2
NA,NA,NA,2023,35.7,22.6
NA,NA,NA,2023,37.6,22.2
NA,NA,NA,2023,39.1,25.5
NA,NA,NA,2023,37.4,24.4
NA,NA,NA,2023,37.4,24.4
NA,NA,NA,2023,37.5,22.8
NA,NA,NA,2023,36.7,24.3
NA,NA,NA,2023,32,19.4
NA,NA,NA,2023,39.5,25.2
NA,NA,NA,2023,40.7,27
NA,NA,NA,2023,32.1,20.6
NA,NA,NA,2023,35.7,22.9
NA,NA,NA,2023,42.6,30
NA,NA,NA,2023,41.8,33.7
NA,NA,NA,2023,40.6,24.6
NA,NA,NA,2023,37.9,24.1
NA,NA,NA,2023,35.2,21.8
NA,NA,NA,2023,37.9,25.8
NA,NA,NA,2023,40,28.6
NA,NA,NA,2023,35,24
NA,NA,NA,2023,38.2,25.5
NA,NA,NA,2023,38.7,24.6
NA,NA,NA,2023,38.2,28
NA,NA,NA,2023,36.9,26.4
NA,NA,NA,2023,38.30000000000001,22.5
NA,NA,NA,2023,39.80000000000001,29.3
NA,NA,NA,2023,35.5,21.2
NA,NA,NA,2023,37.1,23
NA,NA,NA,2023,36.5,22.2
NA,NA,NA,2023,40.7,25.6
NA,NA,NA,2023,28.6,14.7
NA,NA,NA,2023,37.80000000000001,28.9
NA,NA,NA,2023,37.5,21.8
NA,NA,NA,2023,37.6,23.5
NA,NA,NA,2023,40.5,25
NA,NA,NA,2023,37.5,23.9
NA,NA,NA,2023,37.2,22.7
NA,NA,NA,2023,38.1,22.6
NA,NA,NA,2023,39.2,25.3
NA,NA,NA,2023,37.80000000000001,24.2
NA,NA,NA,2023,40,24.7
NA,NA,NA,2023,32.2,21.1
NA,NA,NA,2023,32.5,22.7
NA,NA,NA,2023,35.30000000000001,23.5
NA,NA,NA,2023,36.9,25.9
NA,NA,NA,2023,37.1,21.6
NA,NA,NA,2023,39.30000000000001,23
NA,NA,NA,2023,41.1,26.5
NA,NA,NA,2023,36.5,22.1
NA,NA,NA,2023,38.4,28.4
NA,NA,NA,2023,35.1,20.9
NA,NA,NA,2023,39.1,23
NA,NA,NA,2023,36.7,23.7
NA,NA,NA,2023,36.5,23.5
NA,NA,NA,2023,41.8,25.3
NA,NA,NA,2023,37.4,24.6
NA,NA,NA,2023,36.80000000000001,22.1
NA,NA,NA,2023,39.6,25.7
NA,NA,NA,2023,35.7,22.6
NA,NA,NA,2023,33.80000000000001,19.8
NA,NA,NA,2023,36.4,23.2
NA,NA,NA,2023,36.80000000000001,24.5
NA,NA,NA,2023,41.6,25.3
NA,NA,NA,2023,36.5,21
NA,NA,NA,2023,38.80000000000001,24.4
NA,NA,NA,2023,34.2,21.8
NA,NA,NA,2023,33.7,21.9
NA,NA,NA,2023,36.1,22.4
NA,NA,NA,2023,37.5,23.2
NA,NA,NA,2023,38.1,24.6
NA,NA,NA,2023,35.5,25.4
NA,NA,NA,2023,34.6,22.3
NA,NA,NA,2023,41.3,33.9
NA,NA,NA,2023,37.30000000000001,22
NA,NA,NA,2023,37.80000000000001,22.6
NA,NA,NA,2023,36.6,21.5
NA,NA,NA,2023,35.9,22
NA,NA,NA,2023,36.5,25.3
NA,NA,NA,2023,39.4,28.9
NA,NA,NA,2023,40.80000000000001,29
NA,NA,NA,2023,37.30000000000001,22.5
NA,NA,NA,2023,37.7,22.3
NA,NA,NA,2023,36.4,22.7
NA,NA,NA,2023,36.5,21.9
NA,NA,NA,2023,35.30000000000001,22.5
NA,NA,NA,2023,40.1,23.2
NA,NA,NA,2023,36.80000000000001,24.2
NA,NA,NA,2023,38.7,25
NA,NA,NA,2023,36.6,25.5
NA,NA,NA,2023,46,32.2
NA,NA,NA,2023,37,29.3
NA,NA,NA,2023,39.7,32.5
NA,NA,NA,2023,37.9,32
NA,NA,NA,2023,36,29.9
NA,NA,NA,2023,39.5,31.7
NA,NA,NA,2023,37.7,34
NA,NA,NA,2023,39.30000000000001,34.9
NA,NA,NA,2023,44,39.80000000000001
NA,NA,NA,2023,38.30000000000001,24
NA,NA,NA,2023,39.6,31.9
NA,NA,NA,2023,39.80000000000001,30.2
NA,NA,NA,2023,38.30000000000001,31
NA,NA,NA,2023,40,32.6
NA,NA,NA,2023,41.5,36.9
NA,NA,NA,2023,39.1,32.30000000000001
NA,NA,NA,2023,38.1,29.5
NA,NA,NA,2023,38.80000000000001,33.1
NA,NA,NA,2023,38.6,31.2
NA,NA,NA,2023,39.6,28.4
NA,NA,NA,2023,38.30000000000001,26.8
NA,NA,NA,2023,39.2,34.1
NA,NA,NA,2023,39.9,35.80000000000001
NA,NA,NA,2023,39.9,34.7
NA,NA,NA,2023,40.2,39.2
NA,NA,NA,2023,38.1,33.2
NA,NA,NA,2023,35.2,30.4
NA,NA,NA,2023,43.9,40.30000000000001
NA,NA,NA,2023,40.30000000000001,37.7
NA,NA,NA,2023,38.2,31.9
NA,NA,NA,2023,39.6,34.30000000000001
NA,NA,NA,2023,39.5,28.7
NA,NA,NA,2023,40.6,34.5
NA,NA,NA,2023,41.6,36.6
NA,NA,NA,2023,39.7,37.7
NA,NA,NA,2023,33.30000000000001,29
NA,NA,NA,2023,39.7,33.5
NA,NA,NA,2023,42.8,36.1
NA,NA,NA,2023,37,28
NA,NA,NA,2023,42.6,37.2
NA,NA,NA,2023,39.1,33.2
NA,NA,NA,2023,38.80000000000001,30.4
NA,NA,NA,2023,37.5,30.3
NA,NA,NA,2023,39.4,31.6
NA,NA,NA,2023,41.2,36.4
NA,NA,NA,2023,41.7,35.9
NA,NA,NA,2023,37.7,29.7
NA,NA,NA,2023,36.30000000000001,31.1
NA,NA,NA,2023,39.4,27.9
NA,NA,NA,2023,45.3,39.6
NA,NA,NA,2023,38.4,30.9
NA,NA,NA,2023,40.5,35.2
NA,NA,NA,2023,40.5,30.1
NA,NA,NA,2023,40.7,32.30000000000001
NA,NA,NA,2023,41,33.5
NA,NA,NA,2023,41.9,32.9
NA,NA,NA,2023,42.7,37.7
NA,NA,NA,2023,36.4,26.5
NA,NA,NA,2023,35.4,28
NA,NA,NA,2023,41.1,34.4
NA,NA,NA,2023,35.2,28.4
NA,NA,NA,2023,41,36.80000000000001
NA,NA,NA,2023,46.3,38
NA,NA,NA,2023,40.9,31.2
NA,NA,NA,2023,39.80000000000001,34
NA,NA,NA,2023,37,35.80000000000001
NA,NA,NA,2023,42.1,41.2
NA,NA,NA,2023,41.1,36.6
NA,NA,NA,2023,43.8,36.2
NA,NA,NA,2023,42.4,38.4
NA,NA,NA,2023,40.6,35.2
NA,NA,NA,2023,38.2,30.3
NA,NA,NA,2023,40.2,31.5
NA,NA,NA,2023,37.1,29.3
NA,NA,NA,2023,38.30000000000001,29.5
NA,NA,NA,2023,45.2,40.6
NA,NA,NA,2023,37.6,29.3
NA,NA,NA,2023,35.6,27
NA,NA,NA,2023,42.1,39.1
NA,NA,NA,2023,39.2,33.7
NA,NA,NA,2023,37.5,27.2
NA,NA,NA,2023,40,34.30000000000001
NA,NA,NA,2023,39.2,30.5
NA,NA,NA,2023,37.7,28.7
NA,NA,NA,2023,39.6,34.9
NA,NA,NA,2023,39.6,30.4
NA,NA,NA,2023,41.3,34.80000000000001
NA,NA,NA,2023,39.80000000000001,35.7
NA,NA,NA,2023,39.6,32.6
NA,NA,NA,2023,41,34.80000000000001
NA,NA,NA,2023,39.9,32.2
NA,NA,NA,2023,37.5,27.3
NA,NA,NA,2023,39.4,35.30000000000001
NA,NA,NA,2023,37.5,31.6
NA,NA,NA,2023,35.6,21.9
NA,NA,NA,2023,37.9,31.8
NA,NA,NA,2023,41.2,36.9
NA,NA,NA,2023,40,31.8
NA,NA,NA,2023,40.7,33.6
NA,NA,NA,2023,38.4,36.30000000000001
NA,NA,NA,2023,36.6,32.4
NA,NA,NA,2023,41.1,35.30000000000001
NA,NA,NA,2023,39.5,33.2
NA,NA,NA,2023,40.4,34.80000000000001
NA,NA,NA,2023,40.4,31.8
NA,NA,NA,2023,39.6,32.9
NA,NA,NA,2023,34,26.2
NA,NA,NA,2023,37.6,27.5
NA,NA,NA,2023,37.1,30.4
NA,NA,NA,2023,35.1,26.1
NA,NA,NA,2023,37.7,29.3
NA,NA,NA,2023,38.30000000000001,33.4
NA,NA,NA,2023,38.5,30.2
NA,NA,NA,2023,38.1,31.2
NA,NA,NA,2023,39.80000000000001,32.2
NA,NA,NA,2023,37.2,29.8
NA,NA,NA,2023,39.30000000000001,31.1
NA,NA,NA,2023,40.1,35.80000000000001
NA,NA,NA,2023,39.80000000000001,34
NA,NA,NA,2023,36.1,32.6
NA,NA,NA,2023,44.3,42.5
NA,NA,NA,2023,35.9,25.4
NA,NA,NA,2023,38.30000000000001,28.2
NA,NA,NA,2023,38.30000000000001,32.7
NA,NA,NA,2023,39.1,31.6
NA,NA,NA,2023,31.2,26.7
NA,NA,NA,2023,40.6,34.5
NA,NA,NA,2023,40.1,35.30000000000001
NA,NA,NA,2023,37.4,28.5
NA,NA,NA,2023,44.1,37.80000000000001
NA,NA,NA,2023,38.5,28.9
NA,NA,NA,2023,43.9,32.9
NA,NA,NA,2023,38.5,30.7
NA,NA,NA,2023,38.30000000000001,33.2
NA,NA,NA,2023,35.7,28.9
NA,NA,NA,2023,41.4,34.30000000000001
NA,NA,NA,2023,47.4,38.9
NA,NA,NA,2023,43.4,37.80000000000001
NA,NA,NA,2023,42.4,33.5
NA,NA,NA,2023,37.5,28.4
NA,NA,NA,2023,51.2,47.2
NA,NA,NA,2023,40.2,31
NA,NA,NA,2023,42.2,37.6
NA,NA,NA,2023,40.7,36.7
NA,NA,NA,2023,41.7,31.1
NA,NA,NA,2023,37.7,34.2
NA,NA,NA,2023,39.4,32.30000000000001
NA,NA,NA,2023,42.4,32.80000000000001
NA,NA,NA,2023,38.1,30
NA,NA,NA,2023,40.80000000000001,32
NA,NA,NA,2023,35.1,24.7
NA,NA,NA,2023,38.6,31.7
NA,NA,NA,2023,40,31
NA,NA,NA,2023,40.7,31.8
NA,NA,NA,2023,39.2,26
NA,NA,NA,2023,47,40.80000000000001
NA,NA,NA,2023,44.3,36.30000000000001
NA,NA,NA,2023,42,34.30000000000001
NA,NA,NA,2023,33.7,27.4
NA,NA,NA,2023,42.5,32.5
NA,NA,NA,2023,37.1,30.3
NA,NA,NA,2023,40.80000000000001,32.2
NA,NA,NA,2023,43.5,32.5
NA,NA,NA,2023,41.3,35.2
NA,NA,NA,2023,43.1,35.2
NA,NA,NA,2023,38.7,33.4
NA,NA,NA,2023,41.4,33.2
NA,NA,NA,2023,35.80000000000001,26.5
NA,NA,NA,2023,42.8,34.7
NA,NA,NA,2023,41.9,30.6
NA,NA,NA,2023,44,31.5
NA,NA,NA,2023,39.7,35.6
NA,NA,NA,2023,40.6,31.5
NA,NA,NA,2023,37,33.5
NA,NA,NA,2023,31,23
NA,NA,NA,2023,40.80000000000001,33.4
NA,NA,NA,2023,46.6,40
NA,NA,NA,2023,41.9,31.6
NA,NA,NA,2023,39.9,33
NA,NA,NA,2023,40.1,32.30000000000001
NA,NA,NA,2023,42.2,30
NA,NA,NA,2023,43.8,34.5
NA,NA,NA,2023,41.4,36.80000000000001
NA,NA,NA,2023,38.80000000000001,28.3
NA,NA,NA,2023,39.80000000000001,32.80000000000001
NA,NA,NA,2023,40.6,27.7
NA,NA,NA,2023,41.6,32.6
NA,NA,NA,2023,31.3,19.7
NA,NA,NA,2023,35,24.3
NA,NA,NA,2023,35.30000000000001,28.2
NA,NA,NA,2023,26.3,17.4
NA,NA,NA,2023,31.1,21.5
NA,NA,NA,2023,29.2,17.2
NA,NA,NA,2023,34.4,20.9
NA,NA,NA,2023,30.1,18.2
NA,NA,NA,2023,25.1,18
NA,NA,NA,2023,33.6,21.5
NA,NA,NA,2023,34.30000000000001,23.4
NA,NA,NA,2023,33.5,24.2
NA,NA,NA,2023,30.6,17.2
NA,NA,NA,2023,33,25.8
NA,NA,NA,2023,31.5,20.2
NA,NA,NA,2023,34.9,23.6
NA,NA,NA,2023,29.9,19.6
NA,NA,NA,2023,30.9,20.6
NA,NA,NA,2023,35.7,25.2
NA,NA,NA,2023,31.3,18.9
NA,NA,NA,2023,31.7,21.9
NA,NA,NA,2023,34,18.6
NA,NA,NA,2023,37.9,26.4
NA,NA,NA,2023,29.4,17.8
NA,NA,NA,2023,37.7,24.7
NA,NA,NA,2023,40.2,23.8
NA,NA,NA,2023,39.80000000000001,26.8
NA,NA,NA,2023,31.4,19.2
NA,NA,NA,2023,33.1,24.3
NA,NA,NA,2023,32.2,19.7
NA,NA,NA,2023,25.5,16.9
NA,NA,NA,2023,32.4,21.1
NA,NA,NA,2023,21.6,16.6
NA,NA,NA,2023,36.9,23.4
NA,NA,NA,2023,30.2,18.1
NA,NA,NA,2023,36.5,21.4
NA,NA,NA,2023,40.4,30.4
NA,NA,NA,2023,32,19.8
NA,NA,NA,2023,37.4,26.4
NA,NA,NA,2023,38.7,23.2
NA,NA,NA,2023,32.2,23
NA,NA,NA,2023,37.4,25.3
NA,NA,NA,2023,24.5,19.4
NA,NA,NA,2023,26.2,15.8
NA,NA,NA,2023,24.7,19.6
NA,NA,NA,2023,27.4,22.6
NA,NA,NA,2023,25,17
NA,NA,NA,2023,27.3,22.4
NA,NA,NA,2023,26.2,19.4
NA,NA,NA,2023,31.8,23.9
NA,NA,NA,2023,23.2,16.9
NA,NA,NA,2023,20.9,15.9
NA,NA,NA,2023,25.2,17.6
NA,NA,NA,2023,23.4,16.5
NA,NA,NA,2023,24.7,20.4
NA,NA,NA,2023,23.3,21.8
NA,NA,NA,2023,29.8,21.7
NA,NA,NA,2023,35.30000000000001,20.2
NA,NA,NA,2023,37.2,21.7
NA,NA,NA,2023,40.30000000000001,21.7
NA,NA,NA,2023,35.1,19.6
NA,NA,NA,2023,37,21.8
NA,NA,NA,2023,35.5,18.7
NA,NA,NA,2023,36.80000000000001,22.7
NA,NA,NA,2023,41.4,23.5
NA,NA,NA,2023,35.2,19.1
NA,NA,NA,2023,38.1,21.1
NA,NA,NA,2023,36.1,18.9
